example,domain,task,n,p,n_classes,pca_99,k,family,representation,probe,score,fit_seconds
modernbert_trec,transformer NLP,classification,4000,1536,6,1198,10,dr,dr:t-SNE,knn,0.695,86.83
modernbert_trec,transformer NLP,classification,4000,1536,6,1198,10,dr,dr:t-SNE,svm,0.6562,86.83
modernbert_trec,transformer NLP,classification,4000,1536,6,1198,1,select,select:vote,linear,0.2938,2485.2
modernbert_trec,transformer NLP,classification,4000,1536,6,1198,1,select,select:vote,knn,0.275,2485.2
modernbert_trec,transformer NLP,classification,4000,1536,6,1198,1,select,select:vote,svm,0.3,2485.2
modernbert_trec,transformer NLP,classification,4000,1536,6,1198,1,select,select:rf,linear,0.2938,2485.2
modernbert_trec,transformer NLP,classification,4000,1536,6,1198,1,select,select:rf,knn,0.275,2485.2
modernbert_trec,transformer NLP,classification,4000,1536,6,1198,1,select,select:rf,svm,0.3,2485.2
modernbert_trec,transformer NLP,classification,4000,1536,6,1198,1,select,select:xg,linear,0.2338,2485.2
modernbert_trec,transformer NLP,classification,4000,1536,6,1198,1,select,select:xg,knn,0.2213,2485.2
modernbert_trec,transformer NLP,classification,4000,1536,6,1198,1,select,select:xg,svm,0.2812,2485.2
modernbert_trec,transformer NLP,classification,4000,1536,6,1198,1,select,select:mi,linear,0.33,2485.2
modernbert_trec,transformer NLP,classification,4000,1536,6,1198,1,select,select:mi,knn,0.2825,2485.2
modernbert_trec,transformer NLP,classification,4000,1536,6,1198,1,select,select:mi,svm,0.3212,2485.2
modernbert_trec,transformer NLP,classification,4000,1536,6,1198,1,select,select:f_test,linear,0.2938,2485.2
modernbert_trec,transformer NLP,classification,4000,1536,6,1198,1,select,select:f_test,knn,0.275,2485.2
modernbert_trec,transformer NLP,classification,4000,1536,6,1198,1,select,select:f_test,svm,0.3,2485.2
modernbert_trec,transformer NLP,classification,4000,1536,6,1198,1,select,select:l1,linear,0.33,2485.2
modernbert_trec,transformer NLP,classification,4000,1536,6,1198,1,select,select:l1,knn,0.2825,2485.2
modernbert_trec,transformer NLP,classification,4000,1536,6,1198,1,select,select:l1,svm,0.3212,2485.2
modernbert_trec,transformer NLP,classification,4000,1536,6,1198,1,dr,dr:PCA,linear,0.3013,0.02
modernbert_trec,transformer NLP,classification,4000,1536,6,1198,1,dr,dr:PCA,knn,0.2375,0.02
modernbert_trec,transformer NLP,classification,4000,1536,6,1198,1,dr,dr:PCA,svm,0.3,0.02
modernbert_trec,transformer NLP,classification,4000,1536,6,1198,1,dr,dr:RandProj,linear,0.26,0.01
modernbert_trec,transformer NLP,classification,4000,1536,6,1198,1,dr,dr:RandProj,knn,0.2162,0.01
modernbert_trec,transformer NLP,classification,4000,1536,6,1198,1,dr,dr:RandProj,svm,0.2637,0.01
modernbert_trec,transformer NLP,classification,4000,1536,6,1198,1,dr,dr:ICA,linear,0.3013,0.52
modernbert_trec,transformer NLP,classification,4000,1536,6,1198,1,dr,dr:ICA,knn,0.2375,0.52
modernbert_trec,transformer NLP,classification,4000,1536,6,1198,1,dr,dr:ICA,svm,0.3,0.52
modernbert_trec,transformer NLP,classification,4000,1536,6,1198,1,dr,dr:KernelPCA,linear,0.2925,0.84
modernbert_trec,transformer NLP,classification,4000,1536,6,1198,1,dr,dr:KernelPCA,knn,0.27,0.84
modernbert_trec,transformer NLP,classification,4000,1536,6,1198,1,dr,dr:KernelPCA,svm,0.3013,0.84
modernbert_trec,transformer NLP,classification,4000,1536,6,1198,1,dr,dr:Isomap,linear,0.3475,1.65
modernbert_trec,transformer NLP,classification,4000,1536,6,1198,1,dr,dr:Isomap,knn,0.3375,1.65
modernbert_trec,transformer NLP,classification,4000,1536,6,1198,1,dr,dr:Isomap,svm,0.3663,1.65
modernbert_trec,transformer NLP,classification,4000,1536,6,1198,1,dr,dr:UMAP,linear,0.3312,12.35
modernbert_trec,transformer NLP,classification,4000,1536,6,1198,1,dr,dr:UMAP,knn,0.5925,12.35
modernbert_trec,transformer NLP,classification,4000,1536,6,1198,1,dr,dr:UMAP,svm,0.5413,12.35
modernbert_trec,transformer NLP,classification,4000,1536,6,1198,1,dr,dr:t-SNE,linear,0.3775,0.69
modernbert_trec,transformer NLP,classification,4000,1536,6,1198,1,dr,dr:t-SNE,knn,0.4975,0.69
modernbert_trec,transformer NLP,classification,4000,1536,6,1198,1,dr,dr:t-SNE,svm,0.4713,0.69
chargram_langid,classical NLP,classification,3600,2000,6,1395,2000,all,all features,linear,0.9958,0.0
chargram_langid,classical NLP,classification,3600,2000,6,1395,2000,all,all features,knn,0.7986,0.0
chargram_langid,classical NLP,classification,3600,2000,6,1395,2000,all,all features,svm,0.9944,0.0
chargram_langid,classical NLP,classification,3600,2000,6,1395,1395,select,select:vote,linear,0.9944,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,1395,select,select:vote,knn,0.8889,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,1395,select,select:vote,svm,0.9917,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,1395,select,select:rf,linear,0.9958,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,1395,select,select:rf,knn,0.8028,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,1395,select,select:rf,svm,0.9972,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,1395,select,select:xg,linear,0.9944,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,1395,select,select:xg,knn,0.8292,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,1395,select,select:xg,svm,0.9931,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,1395,select,select:mi,linear,0.9958,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,1395,select,select:mi,knn,0.8903,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,1395,select,select:mi,svm,0.9944,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,1395,select,select:f_test,linear,0.9958,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,1395,select,select:f_test,knn,0.9292,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,1395,select,select:f_test,svm,0.9889,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,1395,select,select:l1,linear,0.9958,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,1395,select,select:l1,knn,0.9,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,1395,select,select:l1,svm,0.9958,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,1395,dr,dr:PCA,linear,0.9847,2.79
chargram_langid,classical NLP,classification,3600,2000,6,1395,1395,dr,dr:PCA,knn,0.2028,2.79
chargram_langid,classical NLP,classification,3600,2000,6,1395,1395,dr,dr:PCA,svm,0.7111,2.79
chargram_langid,classical NLP,classification,3600,2000,6,1395,1395,dr,dr:RandProj,linear,0.9917,0.07
chargram_langid,classical NLP,classification,3600,2000,6,1395,1395,dr,dr:RandProj,knn,0.8042,0.07
chargram_langid,classical NLP,classification,3600,2000,6,1395,1395,dr,dr:RandProj,svm,0.9875,0.07
chargram_langid,classical NLP,classification,3600,2000,6,1395,697,select,select:vote,linear,0.9944,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,697,select,select:vote,knn,0.9708,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,697,select,select:vote,svm,0.9972,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,697,select,select:rf,linear,0.9958,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,697,select,select:rf,knn,0.9528,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,697,select,select:rf,svm,0.9972,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,697,select,select:xg,linear,0.9944,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,697,select,select:xg,knn,0.9167,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,697,select,select:xg,svm,0.9944,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,697,select,select:mi,linear,0.9958,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,697,select,select:mi,knn,0.9681,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,697,select,select:mi,svm,0.9931,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,697,select,select:f_test,linear,0.9917,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,697,select,select:f_test,knn,0.975,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,697,select,select:f_test,svm,0.9875,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,697,select,select:l1,linear,0.9944,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,697,select,select:l1,knn,0.9764,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,697,select,select:l1,svm,0.9917,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,697,dr,dr:PCA,linear,0.9903,1.69
chargram_langid,classical NLP,classification,3600,2000,6,1395,697,dr,dr:PCA,knn,0.5528,1.69
chargram_langid,classical NLP,classification,3600,2000,6,1395,697,dr,dr:PCA,svm,0.9931,1.69
chargram_langid,classical NLP,classification,3600,2000,6,1395,697,dr,dr:RandProj,linear,0.9861,0.02
chargram_langid,classical NLP,classification,3600,2000,6,1395,697,dr,dr:RandProj,knn,0.7986,0.02
chargram_langid,classical NLP,classification,3600,2000,6,1395,697,dr,dr:RandProj,svm,0.9819,0.02
chargram_langid,classical NLP,classification,3600,2000,6,1395,348,select,select:vote,linear,0.9903,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,348,select,select:vote,knn,0.9778,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,348,select,select:vote,svm,0.9903,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,348,select,select:rf,linear,0.9875,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,348,select,select:rf,knn,0.975,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,348,select,select:rf,svm,0.9903,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,348,select,select:xg,linear,0.9847,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,348,select,select:xg,knn,0.975,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,348,select,select:xg,svm,0.9875,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,348,select,select:mi,linear,0.9833,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,348,select,select:mi,knn,0.9611,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,348,select,select:mi,svm,0.9958,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,348,select,select:f_test,linear,0.9875,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,348,select,select:f_test,knn,0.9639,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,348,select,select:f_test,svm,0.9931,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,348,select,select:l1,linear,0.9931,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,348,select,select:l1,knn,0.9792,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,348,select,select:l1,svm,0.9875,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,348,dr,dr:PCA,linear,0.9931,1.27
chargram_langid,classical NLP,classification,3600,2000,6,1395,348,dr,dr:PCA,knn,0.7125,1.27
chargram_langid,classical NLP,classification,3600,2000,6,1395,348,dr,dr:PCA,svm,0.9917,1.27
chargram_langid,classical NLP,classification,3600,2000,6,1395,348,dr,dr:RandProj,linear,0.9639,0.03
chargram_langid,classical NLP,classification,3600,2000,6,1395,348,dr,dr:RandProj,knn,0.8,0.03
chargram_langid,classical NLP,classification,3600,2000,6,1395,348,dr,dr:RandProj,svm,0.975,0.03
chargram_langid,classical NLP,classification,3600,2000,6,1395,10,select,select:vote,linear,0.7361,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,10,select,select:vote,knn,0.7569,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,10,select,select:vote,svm,0.7333,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,10,select,select:rf,linear,0.8625,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,10,select,select:rf,knn,0.8278,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,10,select,select:rf,svm,0.8569,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,10,select,select:xg,linear,0.6208,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,10,select,select:xg,knn,0.5514,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,10,select,select:xg,svm,0.6278,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,10,select,select:mi,linear,0.7639,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,10,select,select:mi,knn,0.7444,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,10,select,select:mi,svm,0.7542,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,10,select,select:f_test,linear,0.6778,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,10,select,select:f_test,knn,0.6778,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,10,select,select:f_test,svm,0.7167,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,10,select,select:l1,linear,0.8139,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,10,select,select:l1,knn,0.8153,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,10,select,select:l1,svm,0.8042,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,10,dr,dr:PCA,linear,0.9944,0.03
chargram_langid,classical NLP,classification,3600,2000,6,1395,10,dr,dr:PCA,knn,0.9889,0.03
chargram_langid,classical NLP,classification,3600,2000,6,1395,10,dr,dr:PCA,svm,0.9931,0.03
chargram_langid,classical NLP,classification,3600,2000,6,1395,10,dr,dr:RandProj,linear,0.4278,0.0
chargram_langid,classical NLP,classification,3600,2000,6,1395,10,dr,dr:RandProj,knn,0.4083,0.0
chargram_langid,classical NLP,classification,3600,2000,6,1395,10,dr,dr:RandProj,svm,0.4403,0.0
chargram_langid,classical NLP,classification,3600,2000,6,1395,10,dr,dr:ICA,linear,0.9931,0.62
chargram_langid,classical NLP,classification,3600,2000,6,1395,10,dr,dr:ICA,knn,0.9903,0.62
chargram_langid,classical NLP,classification,3600,2000,6,1395,10,dr,dr:ICA,svm,0.9917,0.62
chargram_langid,classical NLP,classification,3600,2000,6,1395,10,dr,dr:KernelPCA,linear,0.9917,0.91
chargram_langid,classical NLP,classification,3600,2000,6,1395,10,dr,dr:KernelPCA,knn,0.9903,0.91
chargram_langid,classical NLP,classification,3600,2000,6,1395,10,dr,dr:KernelPCA,svm,0.9903,0.91
chargram_langid,classical NLP,classification,3600,2000,6,1395,10,dr,dr:Isomap,linear,0.8583,1.34
chargram_langid,classical NLP,classification,3600,2000,6,1395,10,dr,dr:Isomap,knn,0.8389,1.34
chargram_langid,classical NLP,classification,3600,2000,6,1395,10,dr,dr:Isomap,svm,0.8514,1.34
chargram_langid,classical NLP,classification,3600,2000,6,1395,10,dr,dr:UMAP,linear,0.9417,20.83
chargram_langid,classical NLP,classification,3600,2000,6,1395,10,dr,dr:UMAP,knn,0.9181,20.83
chargram_langid,classical NLP,classification,3600,2000,6,1395,10,dr,dr:UMAP,svm,0.9333,20.83
chargram_langid,classical NLP,classification,3600,2000,6,1395,10,dr,dr:t-SNE,linear,0.8472,71.01
chargram_langid,classical NLP,classification,3600,2000,6,1395,10,dr,dr:t-SNE,knn,0.8944,71.01
chargram_langid,classical NLP,classification,3600,2000,6,1395,10,dr,dr:t-SNE,svm,0.9042,71.01
chargram_langid,classical NLP,classification,3600,2000,6,1395,1,select,select:vote,linear,0.3139,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,1,select,select:vote,knn,0.3153,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,1,select,select:vote,svm,0.3139,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,1,select,select:rf,linear,0.3431,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,1,select,select:rf,knn,0.3319,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,1,select,select:rf,svm,0.3472,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,1,select,select:xg,linear,0.2861,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,1,select,select:xg,knn,0.2875,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,1,select,select:xg,svm,0.2861,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,1,select,select:mi,linear,0.3431,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,1,select,select:mi,knn,0.3319,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,1,select,select:mi,svm,0.3472,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,1,select,select:f_test,linear,0.3139,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,1,select,select:f_test,knn,0.3153,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,1,select,select:f_test,svm,0.3139,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,1,select,select:l1,linear,0.3139,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,1,select,select:l1,knn,0.3153,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,1,select,select:l1,svm,0.3139,2885.19
chargram_langid,classical NLP,classification,3600,2000,6,1395,1,dr,dr:PCA,linear,0.6222,0.02
chargram_langid,classical NLP,classification,3600,2000,6,1395,1,dr,dr:PCA,knn,0.6125,0.02
chargram_langid,classical NLP,classification,3600,2000,6,1395,1,dr,dr:PCA,svm,0.6264,0.02
chargram_langid,classical NLP,classification,3600,2000,6,1395,1,dr,dr:RandProj,linear,0.2153,0.01
chargram_langid,classical NLP,classification,3600,2000,6,1395,1,dr,dr:RandProj,knn,0.2139,0.01
chargram_langid,classical NLP,classification,3600,2000,6,1395,1,dr,dr:RandProj,svm,0.2319,0.01
chargram_langid,classical NLP,classification,3600,2000,6,1395,1,dr,dr:ICA,linear,0.6222,0.49
chargram_langid,classical NLP,classification,3600,2000,6,1395,1,dr,dr:ICA,knn,0.6125,0.49
chargram_langid,classical NLP,classification,3600,2000,6,1395,1,dr,dr:ICA,svm,0.6264,0.49
chargram_langid,classical NLP,classification,3600,2000,6,1395,1,dr,dr:KernelPCA,linear,0.3528,1.09
chargram_langid,classical NLP,classification,3600,2000,6,1395,1,dr,dr:KernelPCA,knn,0.3222,1.09
chargram_langid,classical NLP,classification,3600,2000,6,1395,1,dr,dr:KernelPCA,svm,0.3778,1.09
chargram_langid,classical NLP,classification,3600,2000,6,1395,1,dr,dr:Isomap,linear,0.7319,1.4
